lat,lng,type,source,active,directionality,reportedHeadingDeg,userBearing,createdAt,updatedAt,speedLimitKph,zoneLengthMeters,zoneStartLat,zoneStartLng,zoneEndLat,zoneEndLng,id,votes,votesCount
-1.29181,36.94571,RUMBLE_STRIP,USER,True,ONE_WAY,236.9,236.9,2025-09-13T17:22:23.735228Z,,,,,,,,1757784143816,0,0
-1.29198,36.94545,RUMBLE_STRIP,USER,True,ONE_WAY,236.0,236.0,2025-09-13T17:22:27.427327Z,,,,,,,,1757784147502,0,0
-1.29207,36.94532,SPEED_BUMP,USER,True,ONE_WAY,234.9,234.9,2025-09-13T17:22:32.441029Z,,,,,,,,1757784152516,0,0
-1.3054,36.93471,RUMBLE_STRIP,USER,True,ONE_WAY,216.7,216.7,2025-09-13T17:24:06.539910Z,,,,,,,,1757784246615,0,0
-1.30569,36.9345,RUMBLE_STRIP,USER,True,ONE_WAY,217.1,217.1,2025-09-13T17:24:09.947125Z,,,,,,,,1757784250029,0,0
-1.32954,36.88513,SPEED_BUMP,USER,True,ONE_WAY,295.3,295.3,2025-09-13T17:30:47.819702Z,,,,,,,,1757784647901,0,0
-1.32941,36.88485,SPEED_BUMP,USER,True,ONE_WAY,294.8,294.8,2025-09-13T17:30:55.976488Z,,,,,,,,1757784656055,0,0
-1.26254,36.75043,SPEED_BUMP,USER,True,BIDIRECTIONAL,215.2,215.2,2025-09-15T15:08:20.495750Z,,,,,,,,1757948900561,0,0
-1.26458,36.73968,SPEED_BUMP,USER,True,ONE_WAY,271.4,271.4,2025-09-15T15:12:42.282871Z,,,,,,,,1757949162372,0,0
-1.24733,36.68451,SPEED_BUMP,USER,True,BIDIRECTIONAL,19.9,19.9,2025-09-16T03:17:16.899025Z,,,,,,,,1757992636978,0,0
-1.26007,36.71888,SPEED_BUMP,USER,True,ONE_WAY,81.5,81.5,2025-09-16T03:41:44.056814Z,,,,,,,,1757994104140,0,0
-1.26132,36.80101,SPEED_BUMP,USER,True,ONE_WAY,342.0,342.0,2025-09-16T05:53:18.591387Z,,,,,,,,1758001998653,0,0
-1.26083,36.80084,SPEED_BUMP,USER,True,ONE_WAY,341.2,341.2,2025-09-16T05:53:30.349944Z,,,,,,,,1758002010406,0,0
-1.25963,36.79631,POTHOLE,USER,True,ONE_WAY,281.8,281.8,2025-09-16T05:55:02.361661Z,,,,,,,,1758002102421,0,0
-1.25835,36.79515,SPEED_BUMP,USER,True,BIDIRECTIONAL,317.3,317.3,2025-09-16T05:55:53.640717Z,,,,,,,,1758002153732,0,0
-1.25806,36.79486,SPEED_BUMP,USER,True,BIDIRECTIONAL,316.1,316.1,2025-09-16T05:56:02.709941Z,,,,,,,,1758002162799,0,0
-1.25755,36.79403,SPEED_BUMP,USER,True,BIDIRECTIONAL,280.0,280.0,2025-09-16T05:56:18.776419Z,,,,,,,,1758002178860,0,0
-1.25747,36.79347,SPEED_BUMP,USER,True,BIDIRECTIONAL,277.4,277.4,2025-09-16T05:56:29.907608Z,,,,,,,,1758002189990,0,0
-1.25748,36.79302,SPEED_BUMP,USER,True,BIDIRECTIONAL,262.6,262.6,2025-09-16T05:56:40.718382Z,,,,,,,,1758002200806,0,0
-1.2579,36.79229,POTHOLE,USER,True,ONE_WAY,184.5,184.5,2025-09-16T05:56:59.057353Z,,,,,,,,1758002219134,0,0
-1.25045,36.76951,SPEED_LIMIT_ZONE,USER,True,BIDIRECTIONAL,269.3,269.3,2025-09-16T15:49:38.039202Z,,50.0,150.0,-1.25043071,36.7712013,-1.25042257,36.76985074,1758037778129,0,0
-1.26164,36.75065,SPEED_BUMP,USER,True,BIDIRECTIONAL,188.3,188.3,2025-09-16T15:55:34.991150Z,,,,,,,,1758038135081,0,0
-1.26024,36.71814,SPEED_LIMIT_ZONE,USER,True,BIDIRECTIONAL,76.5,76.5,2025-09-17T05:40:26.707187Z,,50.0,146.0,-1.26074787,36.71616844,-1.26041637,36.71744683,1758087626793,0,0
-1.2628,36.72781,RUMBLE_STRIP,USER,True,ONE_WAY,119.7,119.7,2025-09-17T05:41:52.599110Z,,,,,,,,1758087712683,0,0
