type,lat,lng,source,active,directionality,reportedHeadingDeg,userBearing,createdAt,updatedAt,speedLimitKph,zoneLengthMeters,zoneStartLat,zoneStartLng,zoneEndLat,zoneEndLng,id,votes,votesCount
SPEED_BUMP,-1.52058529,37.22480289,USER,true,BIDIRECTIONAL,78.2,78.2,2025-09-13T10:43:28.028237Z,,,,,,,,1757760208090,0,0
RUMBLE_STRIP,-1.52050357,37.22519789,USER,true,BIDIRECTIONAL,78.4,78.4,2025-09-13T10:43:35.255870Z,,,,,,,,1757760215311,0,0
RUMBLE_STRIP,-1.52039029,37.2258073,USER,true,BIDIRECTIONAL,79.0,79.0,2025-09-13T10:43:42.375857Z,,,,,,,,1757760222433,0,0
RUMBLE_STRIP,-1.52020273,37.22679085,USER,true,BIDIRECTIONAL,78.8,78.8,2025-09-13T10:43:53.864227Z,,,,,,,,1757760233920,0,0
RUMBLE_STRIP,-1.52040318,37.23260023,USER,true,BIDIRECTIONAL,97.2,97.2,2025-09-13T10:44:46.719957Z,,,,,,,,1757760286776,0,0
RUMBLE_STRIP,-1.5204863,37.23357212,USER,true,BIDIRECTIONAL,91.7,91.7,2025-09-13T10:45:01.568381Z,,,,,,,,1757760301628,0,0
RUMBLE_STRIP,-1.52049206,37.23400298,USER,true,BIDIRECTIONAL,90.0,90.0,2025-09-13T10:45:11.159993Z,,,,,,,,1757760311219,0,0
SPEED_BUMP,-1.52049455,37.23443158,USER,true,BIDIRECTIONAL,90.3,90.3,2025-09-13T10:45:19.091591Z,,,,,,,,1757760319153,0,0
SPEED_BUMP,-1.52046317,37.23674929,USER,true,BIDIRECTIONAL,85.7,85.7,2025-09-13T10:45:51.542154Z,,,,,,,,1757760351605,0,0
SPEED_BUMP,-1.52006383,37.23982452,USER,true,BIDIRECTIONAL,81.0,81.0,2025-09-13T10:46:37.203543Z,,,,,,,,1757760397266,0,0
SPEED_BUMP,-1.51979074,37.24198266,USER,true,BIDIRECTIONAL,83.3,83.3,2025-09-13T10:47:07.992453Z,,,,,,,,1757760428051,0,0
SPEED_BUMP,-1.51951052,37.24421034,USER,true,BIDIRECTIONAL,83.8,83.8,2025-09-13T10:47:42.375693Z,,,,,,,,1757760462438,0,0
RUMBLE_STRIP,-1.51945609,37.24466136,USER,true,BIDIRECTIONAL,83.9,83.9,2025-09-13T10:47:50.542746Z,,,,,,,,1757760470599,0,0
RUMBLE_STRIP,-1.51940999,37.24500066,USER,true,BIDIRECTIONAL,81.8,81.8,2025-09-13T10:47:54.752826Z,,,,,,,,1757760474815,0,0
RUMBLE_STRIP,-1.51936592,37.24535858,USER,true,BIDIRECTIONAL,83.8,83.8,2025-09-13T10:47:59.347249Z,,,,,,,,1757760479407,0,0
RUMBLE_STRIP,-1.51939271,37.24784413,USER,true,BIDIRECTIONAL,90.6,90.6,2025-09-13T10:48:31.525260Z,,,,,,,,1757760511590,0,0
RUMBLE_STRIP,-1.5193909,37.24821753,USER,true,BIDIRECTIONAL,87.0,87.0,2025-09-13T10:48:39.898854Z,,,,,,,,1757760519957,0,0
SPEED_BUMP,-1.51935476,37.24873947,USER,true,BIDIRECTIONAL,84.4,84.4,2025-09-13T10:48:51.260490Z,,,,,,,,1757760531323,0,0
SPEED_BUMP,-1.51901062,37.25151536,USER,true,BIDIRECTIONAL,80.3,80.3,2025-09-13T10:49:35.936962Z,,,,,,,,1757760576008,0,0
SPEED_BUMP,-1.5187262,37.25318962,USER,true,BIDIRECTIONAL,80.4,80.4,2025-09-13T10:49:58.342635Z,,,,,,,,1757760598407,0,0
SPEED_BUMP,-1.51858095,37.25408551,USER,true,BIDIRECTIONAL,81.7,81.7,2025-09-13T10:50:15.408805Z,,,,,,,,1757760615474,0,0
SPEED_BUMP,-1.51813873,37.25675433,USER,true,BIDIRECTIONAL,81.5,81.5,2025-09-13T10:50:56.746839Z,,,,,,,,1757760656809,0,0
RUMBLE_STRIP,-1.51804671,37.2572862,USER,true,BIDIRECTIONAL,79.3,79.3,2025-09-13T10:51:05.826189Z,,,,,,,,1757760665886,0,0
RUMBLE_STRIP,-1.51799097,37.25765401,USER,true,ONE_WAY,79.4,79.4,2025-09-13T10:51:12.159988Z,,,,,,,,1757760672226,0,0
RUMBLE_STRIP,-1.51792592,37.25804773,USER,true,BIDIRECTIONAL,80.4,80.4,2025-09-13T10:51:18.242299Z,,,,,,,,1757760678307,0,0
SPEED_BUMP,-1.51743296,37.26195909,USER,true,BIDIRECTIONAL,89.7,89.7,2025-09-13T10:52:06.809420Z,,,,,,,,1757760726873,0,0
SPEED_BUMP,-1.5179334,37.26371099,USER,true,BIDIRECTIONAL,128.4,128.4,2025-09-13T10:52:47.186025Z,,,,,,,,1757760767245,0,0
RUMBLE_STRIP,-1.5185563,37.26449177,USER,true,BIDIRECTIONAL,124.7,124.7,2025-09-13T10:53:04.338267Z,,,,,,,,1757760784407,0,0
RUMBLE_STRIP,-1.51898276,37.26503871,USER,true,BIDIRECTIONAL,126.1,126.1,2025-09-13T10:53:14.777777Z,,,,,,,,1757760794845,0,0
RUMBLE_STRIP,-1.51934862,37.26570333,USER,true,BIDIRECTIONAL,115.3,115.3,2025-09-13T10:53:24.770751Z,,,,,,,,1757760804846,0,0
RUMBLE_STRIP,-1.52100714,37.26673914,USER,true,BIDIRECTIONAL,203.0,203.0,2025-09-13T10:54:07.009019Z,,,,,,,,1757760847075,0,0
RUMBLE_STRIP,-1.52181808,37.26643824,USER,true,BIDIRECTIONAL,199.7,199.7,2025-09-13T10:54:26.209865Z,,,,,,,,1757760866276,0,0
SPEED_BUMP,-1.52225348,37.26626722,USER,true,BIDIRECTIONAL,201.5,201.5,2025-09-13T10:54:34.494397Z,,,,,,,,1757760874559,0,0
RUMBLE_STRIP,-1.52261248,37.2661299,USER,true,BIDIRECTIONAL,200.0,200.0,2025-09-13T10:54:43.075439Z,,,,,,,,1757760883144,0,0
SPEED_BUMP,-1.52445479,37.26544928,USER,true,BIDIRECTIONAL,200.7,200.7,2025-09-13T10:55:20.258090Z,,,,,,,,1757760920325,0,0
SPEED_BUMP,-1.52600891,37.26486275,USER,true,BIDIRECTIONAL,201.8,201.8,2025-09-13T10:55:41.969683Z,,,,,,,,1757760942035,0,0
SPEED_BUMP,-1.52756181,37.26427154,USER,true,BIDIRECTIONAL,199.8,199.8,2025-09-13T10:56:04.392034Z,,,,,,,,1757760964463,0,0
RUMBLE_STRIP,-1.52846049,37.26393967,USER,true,BIDIRECTIONAL,200.7,200.7,2025-09-13T10:56:18.490226Z,,,,,,,,1757760978558,0,0
RUMBLE_STRIP,-1.52906043,37.26371348,USER,true,BIDIRECTIONAL,200.6,200.6,2025-09-13T10:56:40.750555Z,,,,,,,,1757761000818,0,0
SPEED_BUMP,-1.53075392,37.26310183,USER,true,BIDIRECTIONAL,202.2,202.2,2025-09-13T12:05:40.126756Z,,,,,,,,1757765140181,0,0
SPEED_BUMP,-1.53112131,37.26304553,USER,true,BIDIRECTIONAL,173.4,173.4,2025-09-13T12:24:48.514145Z,,,,,,,,1757766288554,0,0
RUMBLE_STRIP,-1.53159506,37.26301318,USER,true,BIDIRECTIONAL,178.0,178.0,2025-09-13T12:25:01.955648Z,,,,,,,,1757766302024,0,0
RUMBLE_STRIP,-1.53212675,37.26303644,USER,true,BIDIRECTIONAL,176.6,176.6,2025-09-13T12:25:12.825448Z,,,,,,,,1757766312893,0,0
SPEED_BUMP,-1.53316973,37.26309377,USER,true,BIDIRECTIONAL,179.2,179.2,2025-09-13T12:25:32.290691Z,,,,,,,,1757766332362,0,0
SPEED_BUMP,-1.53499426,37.26244159,USER,true,BIDIRECTIONAL,218.1,218.1,2025-09-13T12:25:59.128630Z,,,,,,,,1757766359192,0,0
RUMBLE_STRIP,-1.51708022,37.26420536,USER,true,BIDIRECTIONAL,352.8,352.8,2025-09-13T12:32:54.439426Z,,,,,,,,1757766774507,0,0
RUMBLE_STRIP,-1.51671825,37.26418848,USER,true,BIDIRECTIONAL,358.8,358.8,2025-09-13T12:33:00.553776Z,,,,,,,,1757766780624,0,0
SPEED_BUMP,-1.51265636,37.2650721,USER,true,BIDIRECTIONAL,14.9,14.9,2025-09-13T12:33:38.890096Z,,,,,,,,1757766818961,0,0
SPEED_BUMP,-1.51112071,37.26523609,USER,true,BIDIRECTIONAL,359.9,359.9,2025-09-13T12:33:58.393807Z,,,,,,,,1757766838468,0,0
RUMBLE_STRIP,-1.51035758,37.26522878,USER,true,BIDIRECTIONAL,358.9,358.9,2025-09-13T12:34:08.560328Z,,,,,,,,1757766848630,0,0
RUMBLE_STRIP,-1.50576006,37.26475488,USER,true,BIDIRECTIONAL,351.5,351.5,2025-09-13T12:34:44.238095Z,,,,,,,,1757766884308,0,0
SPEED_BUMP,-1.5051825,37.26466646,USER,true,BIDIRECTIONAL,350.2,350.2,2025-09-13T12:34:51.119730Z,,,,,,,,1757766891193,0,0
SPEED_BUMP,-1.50272231,37.26430133,USER,true,BIDIRECTIONAL,345.4,345.4,2025-09-13T12:35:21.322501Z,,,,,,,,1757766921394,0,0
RUMBLE_STRIP,-1.50211795,37.26408136,USER,true,BIDIRECTIONAL,335.4,335.4,2025-09-13T12:35:28.047928Z,,,,,,,,1757766928118,0,0
RUMBLE_STRIP,-1.4986446,37.26206581,USER,true,BIDIRECTIONAL,339.0,339.0,2025-09-13T12:35:58.899879Z,,,,,,,,1757766958973,0,0
SPEED_BUMP,-1.49784231,37.26177491,USER,true,BIDIRECTIONAL,342.7,342.7,2025-09-13T12:36:06.306490Z,,,,,,,,1757766966385,0,0
SPEED_BUMP,-1.49578848,37.26143679,USER,true,BIDIRECTIONAL,357.3,357.3,2025-09-13T12:36:28.707009Z,,,,,,,,1757766988783,0,0
SPEED_BUMP,-1.49339625,37.26179043,USER,true,BIDIRECTIONAL,16.4,16.4,2025-09-13T12:36:54.370121Z,,,,,,,,1757767014445,0,0
RUMBLE_STRIP,-1.49294446,37.26192984,USER,true,BIDIRECTIONAL,17.8,17.8,2025-09-13T12:37:03.276350Z,,,,,,,,1757767023351,0,0
RUMBLE_STRIP,-1.49245286,37.2620736,USER,true,BIDIRECTIONAL,17.2,17.2,2025-09-13T12:37:07.705638Z,,,,,,,,1757767027778,0,0
RUMBLE_STRIP,-1.49188979,37.26225057,USER,true,BIDIRECTIONAL,17.9,17.9,2025-09-13T12:37:14.705479Z,,,,,,,,1757767034781,0,0
SPEED_BUMP,-1.49116987,37.26247628,USER,true,BIDIRECTIONAL,14.9,14.9,2025-09-13T12:37:23.006366Z,,,,,,,,1757767043083,0,0
SPEED_BUMP,-1.48964855,37.26280235,USER,true,BIDIRECTIONAL,3.1,3.1,2025-09-13T12:37:44.384889Z,,,,,,,,1757767064463,0,0
SPEED_BUMP,-1.48796753,37.2624617,USER,true,BIDIRECTIONAL,338.6,338.6,2025-09-13T12:38:06.464292Z,,,,,,,,1757767086541,0,0
SPEED_BUMP,-1.48682498,37.26195965,USER,true,ONE_WAY,332.1,332.1,2025-09-13T12:38:20.057114Z,,,,,,,,1757767100137,0,0
